age,monthly_income,employment_status,years_employed,credit_history_years,existing_loans,late_payments,defaulted_before,requested_amount,monthly_debt,debt_to_income,loan_to_income,credit_score,risk_level,approved
51,27885,Employed,16,7,0,5,0,187461,3138,0.11253362022592792,0.5602205486820871,537.8827326519634,High,0
52,5708,Employed,18,2,4,4,0,161597,2416,0.4232655921513665,2.3592180565288485,347.6550455501051,High,0
42,21375,Employed,26,4,0,0,0,85630,2279,0.10661988304093567,0.3338401559454191,637.1752046783625,Medium,1
41,18088,Self-Employed,5,7,0,0,0,36280,1425,0.07878151260504201,0.16714580569069734,665.5174701459531,Medium,1
29,13014,Employed,2,18,3,3,0,129130,1584,0.12171507607192254,0.8268659392449157,585.7822345166744,Medium,1
35,6273,Employed,23,17,3,0,0,147312,1046,0.1667463733460864,1.956958393113343,567.5729316116691,Medium,1
32,33881,Self-Employed,4,17,3,4,0,198923,2165,0.06390012101177651,0.4892688133959053,587.9758566748325,Medium,1
61,34486,Employed,1,0,1,5,0,11544,4023,0.11665603433277272,0.027895377834483558,524.3275532099983,High,0
33,15541,Employed,19,14,3,1,0,194053,1176,0.07567080625442378,1.0405432940823198,598.48690560453,Medium,1
44,11712,Employed,24,17,0,1,1,153404,2160,0.18442622950819673,1.0915015938069217,527.3787568306011,High,0
25,12168,Employed,3,6,2,5,0,162908,1031,0.08473044049967127,1.1156859522244138,482.8911900065747,High,0
63,6551,Self-Employed,9,15,3,2,1,19388,3288,0.5019081056327278,0.24662901338218085,479.9732865211418,High,0
42,15297,Employed,9,15,3,5,0,6694,4526,0.2958750081715369,0.036466845350940275,557.3069882983591,Medium,1
34,30128,Employed,23,14,2,1,1,132727,1315,0.043647105682421666,0.3671197335811648,552.7351633032395,Medium,0
46,5832,Employed,20,5,0,3,0,93202,892,0.15294924554183814,1.3317615454961134,516.7403978052126,High,0
25,31483,Employed,10,8,1,4,1,118057,106,0.0033668964202903154,0.3124887505426209,480.8466473970079,High,0
32,25063,Unemployed,26,6,3,5,0,54294,3080,0.12289031640266529,0.18052507680644775,524.4216574232933,High,0
44,25963,Self-Employed,15,13,2,2,0,43769,744,0.028656164541848016,0.1404851776245683,643.1321495975042,Medium,1
63,16422,Employed,25,10,0,3,0,175492,621,0.037815126050420166,0.8905330248041246,582.0302033857021,Medium,1
24,35920,Employed,28,15,4,5,0,118289,4240,0.11804008908685969,0.27442696733481814,554.3695712694878,Medium,1
20,14156,Employed,28,5,1,3,0,107885,820,0.05792596778751059,0.6350958368654045,559.9431336535745,Medium,1
46,14108,Unemployed,29,15,2,5,1,42855,411,0.029132407144882338,0.25313651828749645,486.31592004536435,High,0
61,34845,Employed,16,19,2,3,0,137532,113,0.003242932988951069,0.32891376094131153,644.8760223848471,Medium,1
41,5800,Employed,15,15,2,0,0,52646,2446,0.42172413793103447,0.7564080459770115,609.0086206896551,Medium,1
20,5610,Employed,6,11,3,3,0,177324,3346,0.5964349376114082,2.634046345811052,385.38502673796785,High,0
37,15067,Employed,15,16,4,0,0,145907,4219,0.28001592885113163,0.8069898896042123,607.9786951616114,Medium,1
63,36872,Employed,2,4,1,1,0,118947,85,0.002305272293339119,0.26882865046647864,623.5936482968106,Medium,1
32,13728,Employed,25,12,0,0,0,15910,4142,0.30171911421911424,0.09657876845376845,667.9989801864801,Medium,1
42,32566,Employed,15,7,0,3,0,87757,1572,0.04827120309525272,0.22456191528997524,605.7337407111711,Medium,1
47,32783,Employed,7,4,4,4,0,13463,2005,0.061159747430070466,0.03422251370120693,540.6074794863191,High,0
31,23583,Employed,29,11,2,4,0,149408,4079,0.17296357545689692,0.5279509251014148,552.5673154390875,Medium,1
24,23238,Unemployed,11,8,2,1,0,31534,803,0.03455546948962906,0.11308345526006254,639.0683363456408,Medium,1
34,10263,Employed,2,2,2,3,0,138441,3334,0.32485627984020266,1.124110883757186,473.5705933937445,High,0
61,4914,Employed,16,2,2,0,0,161453,3349,0.6815221815221815,2.737976529643196,393.9387464387465,High,0
37,26749,Self-Employed,20,0,2,4,0,117296,1069,0.03996411080788067,0.3654217603150274,523.2790010841526,High,0
53,22456,Employed,17,17,4,5,0,90094,2669,0.11885464909155682,0.3343352927205795,560.6773245457784,Medium,1
26,28582,Self-Employed,10,11,3,2,0,92905,4141,0.14488139388426283,0.27087269376997175,601.3618711076901,Medium,1
55,3406,Self-Employed,3,8,1,3,0,30407,2771,0.8135642982971227,0.7439567430025446,477.7348796241926,High,0
39,16689,Employed,15,8,2,5,0,67552,4635,0.2777278446881179,0.33730800727025784,516.4341782012104,High,0
19,35934,Unemployed,16,17,3,5,0,172011,4182,0.11638003005510102,0.39890493682863026,567.1001001836701,Medium,1
41,36276,Employed,8,17,0,3,0,97303,1408,0.03881354063292535,0.2235247362811041,656.9308909471828,Medium,1
25,39432,Employed,5,6,4,2,0,162242,3740,0.09484682491377561,0.34287296273753975,568.0460032460946,Medium,1
28,22873,Employed,23,3,3,4,0,76908,264,0.011541992742534866,0.2801993616928256,536.8029991693263,High,0
30,16050,Employed,26,12,2,2,0,129506,3848,0.23975077881619938,0.6724091381100726,580.8853582554517,Medium,1
34,3680,Self-Employed,19,16,2,1,0,27369,3093,0.8404891304347826,0.6197690217391304,551.9551630434783,Medium,1
25,21908,Self-Employed,24,1,2,0,0,180616,4798,0.2190067555230966,0.6870245268090804,567.4977177286836,Medium,1
38,21504,Self-Employed,1,13,3,0,1,10900,1473,0.06849888392857142,0.04224020337301587,574.2457217261905,Medium,0
35,24644,Unemployed,8,2,2,5,0,45733,4281,0.1737136828436942,0.1546454850403073,509.87562895633823,High,0
47,4363,Self-Employed,27,4,3,4,0,92236,325,0.07449002979601192,1.761708304683322,445.3586981434793,High,0
35,38060,Self-Employed,20,13,2,2,0,136661,1206,0.031686810299527066,0.299222718514626,633.2442196531791,Medium,1
63,4538,Employed,28,2,0,5,0,65044,4492,0.989863375936536,1.1944322021448508,369.55046275892465,High,0
64,39176,Employed,5,6,0,3,0,193998,1504,0.03839085154176026,0.41266336532570963,590.6332958954462,Medium,1
48,28675,Employed,2,17,1,5,0,90553,3534,0.12324324324324325,0.26315896541702993,594.421272885789,Medium,1
55,21287,Self-Employed,19,12,2,3,1,93435,1440,0.06764692065579932,0.3657748860807065,499.93587635646173,High,0
49,3174,Employed,5,9,2,3,0,54008,955,0.3008821676118463,1.4179794160890569,493.815374921235,High,0
28,29732,Employed,6,12,3,1,0,71794,554,0.018633122561549847,0.20122539127315126,645.690501816225,Medium,1
62,37998,Employed,0,15,3,1,0,84134,3254,0.08563608610979526,0.1845140972331877,653.6528238328333,Medium,1
42,15112,Employed,22,8,2,3,0,138938,4139,0.2738883006881948,0.7661571378154226,531.1639756484913,High,0
50,12689,Employed,0,1,1,4,0,57890,4996,0.39372685002758295,0.380184937084614,494.9416817716132,High,0
55,22555,Employed,4,4,2,1,0,120259,4577,0.20292618044779429,0.44431759402940957,578.9898027045001,Medium,1
58,36919,Self-Employed,5,16,3,1,0,177576,2036,0.055147755898047074,0.40082342425309464,649.3328638370486,Medium,1
25,10619,Employed,12,3,2,0,0,189446,1286,0.12110368207929184,1.4866905232758891,541.2661267539315,High,0
28,9033,Self-Employed,1,16,3,5,1,34404,1197,0.13251411491198936,0.31739178567474813,465.0547990700764,High,0
39,7946,Employed,14,8,2,0,0,70223,4661,0.5865844450037755,0.7364606930111587,555.4222250188775,Medium,1
41,27618,Employed,14,19,4,4,0,5637,2267,0.08208414801940764,0.017008834817872402,614.1293721485987,Medium,1
58,37675,Employed,12,1,3,1,0,108186,3629,0.09632382216323822,0.23929661579296616,579.0833443928334,Medium,1
34,39258,Employed,25,17,1,1,0,20828,3465,0.08826226501604768,0.04421179547268497,691.7558204697132,Low,1
29,21919,Employed,24,10,4,2,1,189616,771,0.0351749623614216,0.7208966345788281,472.5252064418997,High,0
63,7173,Employed,13,12,2,4,0,106976,2456,0.342395092708769,1.242808680700776,494.34406803290113,High,0
49,29400,Employed,25,7,3,5,0,50097,470,0.01598639455782313,0.14199829931972788,544.5617346938775,High,0
32,7769,Employed,21,0,4,5,0,118271,1370,0.17634187154073883,1.2686210151456645,412.7217145063715,High,0
33,17211,Employed,6,16,1,5,0,37022,3132,0.18197664284469234,0.17925551488389208,587.4074719656035,Medium,1
39,26255,Self-Employed,13,11,3,4,0,37202,671,0.02555703675490383,0.11807909604519774,584.8484098266996,Medium,1
45,30962,Self-Employed,25,3,4,2,0,33704,1174,0.037917447193333766,0.09071334754430162,575.0071054841418,Medium,1
37,22356,Employed,23,12,4,2,1,96411,110,0.004920379316514582,0.3593777956700662,507.84688674181433,High,0
50,23306,Unemployed,26,8,4,0,0,134688,3559,0.1527074573071312,0.4815927229039732,602.7795417489059,Medium,1
27,7997,Employed,28,6,0,4,0,28641,1026,0.12829811179192196,0.2984556708765787,566.6968863323747,Medium,1
57,20376,Self-Employed,9,4,2,4,0,42479,3554,0.17442088731841382,0.1737297146970292,538.6457106399687,High,0
49,13578,Self-Employed,16,4,3,2,0,27027,3233,0.23810575931654146,0.16587494476358816,561.4748121961998,Medium,1
50,21624,Self-Employed,13,16,3,3,0,47912,4439,0.20528116907140215,0.184640522875817,604.2878283388827,Medium,1
19,3389,Employed,7,8,3,3,0,113227,1472,0.43434641487164355,2.7841792072391067,380.82767778105637,High,0
50,36767,Employed,3,5,4,0,0,133773,2379,0.06470476242282482,0.3031998803274676,609.043435689613,Medium,1
50,4855,Employed,25,18,2,3,0,114658,4872,1.0035015447991762,1.9680398214898729,421.49742533470646,High,0
58,16794,Employed,15,15,1,3,0,47692,2971,0.17690841967369297,0.2366519788813465,619.571870906276,Medium,1
30,38531,Employed,23,1,3,3,0,103884,2381,0.061794399314837406,0.2246762347200955,544.1040979990138,High,0
47,7986,Employed,12,9,2,1,1,37209,3290,0.41197094916103183,0.3882732281492612,482.2670924117205,High,0
50,35298,Employed,21,15,2,0,0,193635,4753,0.13465352144597428,0.4571434642189359,661.412969573347,Medium,1
30,4481,Employed,26,4,0,2,0,61738,1833,0.40906047757197056,1.1481440154727367,512.0241017629993,High,0
43,6731,Self-Employed,24,14,3,3,0,42242,453,0.06730054969543901,0.5229782597929976,590.5452384489674,Medium,1
39,19835,Unemployed,26,12,4,5,0,146013,740,0.037307789261406606,0.6134484497101084,528.7161583060247,High,0
56,30798,Unemployed,19,12,2,1,0,143145,2380,0.07727774530813689,0.3873222287161504,637.4873368400546,Medium,1
19,29113,Employed,17,12,2,3,0,112966,2357,0.08096039569951569,0.3233549731505971,600.8834541270223,Medium,1
55,22477,Self-Employed,13,14,1,1,1,173899,1443,0.06419895893580103,0.6447294271180911,543.6123593006184,High,0
56,20266,Unemployed,17,13,0,0,0,182297,3680,0.18158492055659725,0.7496011381953354,648.2337412414881,Medium,1
43,23792,Employed,4,7,2,5,1,173168,1748,0.07347007397444519,0.6065344093252634,419.79152656355075,High,0
63,23452,Employed,25,10,2,5,0,186618,2401,0.10237932798908408,0.6631204161691967,527.9272556711582,High,0
32,14889,Unemployed,8,17,4,5,0,71457,4919,0.3303781315064813,0.39994291087379946,531.3580495667943,High,0
51,27335,Employed,27,3,4,3,0,134257,3171,0.11600512163892446,0.4092951649289677,526.521675507591,High,0
59,14254,Employed,2,9,1,1,0,73309,4240,0.2974603620036481,0.4285872971329685,603.5895187315841,Medium,1
61,24074,Employed,7,0,1,5,0,91496,2006,0.08332641023510842,0.3167178975935311,510.99775691617515,High,0
57,14442,Employed,19,4,1,4,0,166340,1786,0.1236670821215898,0.9598162766006555,507.57097354936985,High,0
28,19199,Self-Employed,21,12,4,4,0,115078,1409,0.07338923902286577,0.49949650155390035,551.2235012240221,Medium,1
20,10291,Self-Employed,9,0,4,1,0,178150,1762,0.17121756874939267,1.4426035694619894,482.89767758235354,High,0
23,3112,Employed,21,7,0,3,0,6865,909,0.2920951156812339,0.1838314053127678,578.9187017994858,Medium,1
26,24515,Employed,18,2,3,3,0,101242,760,0.031001427697328166,0.3441498402338704,545.6308382622884,High,0
23,22581,Employed,29,2,3,0,0,33887,3240,0.1434834595456357,0.12505720148207194,605.2785527655993,Medium,1
26,29500,Employed,20,6,0,0,0,185948,2689,0.09115254237288135,0.5252768361581921,637.5450847457628,Medium,1
56,35026,Employed,27,3,3,5,0,101047,530,0.015131616513447153,0.24040950531985764,518.7596356991949,High,0
48,19523,Unemployed,2,2,4,2,0,169551,1359,0.069610203349895,0.723723300722225,528.2233775546791,High,0
49,4424,Employed,10,14,3,0,0,133863,3818,0.8630198915009042,2.521530289330922,435.1457956600362,High,0
58,22552,Employed,10,7,4,3,0,45478,2027,0.08988116353316779,0.16804865791651885,564.1313409010287,Medium,1
29,13808,Self-Employed,16,2,0,2,1,162473,2560,0.1853997682502897,0.9805487157203554,438.9191048667439,High,0
25,9989,Employed,15,6,1,0,1,164574,2177,0.21793973370707778,1.37296025628191,461.469616578236,High,0
25,26620,Self-Employed,6,17,0,1,1,116750,1537,0.05773854244928625,0.36548334585524667,586.1423741547709,Medium,0
45,3887,Self-Employed,3,10,3,4,0,18394,1273,0.32750192950861845,0.3943486836463425,527.0388474401852,High,0
37,34802,Self-Employed,29,10,4,0,0,145334,2781,0.07990920062065399,0.3480020305346436,629.5307740934429,Medium,1
64,22488,Employed,22,16,3,0,0,9487,946,0.04206688011383849,0.0351557867899917,692.8426271789399,Low,1
24,33013,Employed,18,5,3,1,0,163413,1298,0.03931784448550571,0.4124965922515373,595.532063126647,Medium,1
28,19402,Employed,11,7,1,3,1,113924,2511,0.12941964745902484,0.48931381644504,470.11081331821464,High,0
37,24205,Employed,14,0,3,5,0,149642,2188,0.09039454658128486,0.5151896990979825,478.2412724643669,High,0
33,29049,Self-Employed,10,9,1,1,0,62268,881,0.030328066370615168,0.1786292127095597,650.6428792729525,Medium,1
21,15253,Self-Employed,4,18,4,5,0,34605,1847,0.12109093293122665,0.1890611682947617,574.1254179505671,Medium,1
23,21990,Self-Employed,4,2,4,0,0,76602,1975,0.08981355161437017,0.29029104138244655,591.8049113233287,Medium,1
39,10846,Unemployed,14,3,1,3,0,162795,4268,0.3935091277890467,1.2508067490319013,472.73049972340027,High,0
43,28027,Self-Employed,28,10,0,2,0,83206,4568,0.16298569236807364,0.24739834207490397,625.597816391337,Medium,1
20,6765,Employed,17,14,4,0,1,196170,2964,0.4381374722838137,2.416481892091648,382.4345898004434,High,0
58,18950,Employed,10,0,0,1,1,98375,3063,0.16163588390501318,0.43260773966578714,484.6472295514512,High,0
59,12741,Self-Employed,25,8,4,2,0,184779,3128,0.24550663213248566,1.2085589828113963,508.025665175418,High,0
31,25742,Employed,11,10,4,4,0,185100,497,0.019306969155465776,0.5992152901872426,541.7302462901096,High,0
28,27703,Employed,1,18,2,2,0,98937,2216,0.07999133667833809,0.297612171966935,652.5443092805834,Medium,1
35,25931,Employed,19,12,3,1,0,61921,988,0.038101114496162894,0.1989928399727482,643.4882958620955,Medium,1
29,26580,Self-Employed,14,15,3,2,1,65760,2608,0.0981188863807374,0.20617005267118135,530.8555304740406,High,0
40,18166,Employed,19,3,0,1,0,146321,2475,0.13624353187272928,0.6712218797020074,588.3774633931521,Medium,1
29,32240,Self-Employed,3,0,3,0,0,72847,4514,0.14001240694789083,0.1882935277088503,591.900899503722,Medium,1
30,28991,Self-Employed,21,19,0,3,0,102547,1370,0.047256044979476386,0.2947667666977108,661.6432686006002,Medium,1
42,35969,Employed,17,12,4,4,0,48839,3588,0.09975256470849898,0.11315067604511292,571.2406516722733,Medium,1
62,13561,Employed,5,0,2,3,0,44673,2502,0.18449966816606445,0.2745188407934518,531.3889093724652,High,0
36,19901,Employed,22,4,2,3,0,8642,4809,0.24164614843475202,0.03618746126660302,558.8312145118337,Medium,1
63,33020,Self-Employed,26,4,4,3,0,142410,178,0.005390672319806178,0.35940339188370685,547.7889158086008,High,0
53,28917,Self-Employed,25,13,1,1,0,56761,1929,0.06670816474738044,0.1635744832912589,667.1805512328389,Medium,1
62,4988,Unemployed,18,13,1,1,0,14622,2548,0.5108259823576584,0.24428628708901362,609.0437048917402,Medium,1
25,17256,Employed,10,7,3,4,0,53423,4834,0.28013444598980064,0.25799238912069233,525.9043231339823,High,0
46,25192,Employed,27,3,0,1,0,47873,111,0.004406160685932042,0.15836045834656504,634.9696332168943,Medium,1
49,31230,Employed,23,6,2,5,0,52565,3219,0.10307396733909702,0.14026310171843312,539.2153378162024,High,0
61,25625,Self-Employed,1,19,3,1,0,143878,714,0.027863414634146343,0.4678959349593496,663.5826341463415,Medium,1
35,35088,Employed,26,18,4,1,0,5757,1401,0.039928180574555404,0.013672765617875057,674.3882523939808,Medium,1
23,17114,Employed,7,14,2,1,0,157542,2924,0.1708542713567839,0.7671204861516887,613.4702582680845,Medium,1
35,8755,Employed,28,3,0,0,1,11220,1381,0.1577384351798972,0.10679611650485436,539.6636207881211,High,0
36,13825,Employed,10,18,0,4,0,113408,3127,0.22618444846292948,0.6835925256178421,591.8423146473779,Medium,1
39,25693,Employed,4,8,1,5,0,96851,4908,0.19102479274510567,0.31412901049572517,538.2292842408439,High,0
54,7117,Employed,17,12,3,1,0,190826,3011,0.42307151889841227,2.23439183176432,475.1679078263313,High,0
49,27729,Employed,22,13,4,4,0,98329,1208,0.04356449926070179,0.2955059083751067,572.0419055862094,Medium,1
58,35182,Employed,29,13,2,2,0,132636,3125,0.08882383036780171,0.3141663350577,625.4911602524018,Medium,1
20,31890,Self-Employed,17,9,0,0,1,158577,36,0.0011288805268109125,0.4143853872687363,570.0014111006585,Medium,0
45,32340,Self-Employed,13,15,2,1,0,33288,1828,0.05652442795299938,0.08577612863327148,673.0705009276438,Medium,1
27,4518,Employed,21,4,4,5,0,79492,3060,0.6772908366533864,1.4662092371255717,360.7525453740593,High,0
52,33949,Self-Employed,9,5,2,0,0,24109,3341,0.0984123243689063,0.05917945545769635,639.6397537482694,Medium,1
46,25547,Employed,2,1,3,5,0,139569,3941,0.1542646886131444,0.45526872039769833,479.17211414256076,High,0
32,19346,Employed,8,12,1,0,0,62326,809,0.04181742995968159,0.26847065715565666,678.8736689754988,Medium,1
50,5600,Unemployed,2,12,2,2,0,14864,3072,0.5485714285714286,0.2211904761904762,570.9,Medium,1
24,32267,Self-Employed,10,18,1,4,0,92562,4118,0.1276226485263582,0.23905228251774258,620.3421452257725,Medium,1
29,39322,Self-Employed,11,17,4,0,0,79310,1526,0.03880779207568282,0.16807809029720427,680.2583795330858,Low,1
47,29990,Employed,11,18,1,3,0,124454,3519,0.11733911303767923,0.3458208291652773,635.1700566855618,Medium,1
38,19193,Employed,2,0,2,2,0,26017,4891,0.25483249101234823,0.11296219107660779,552.6423696139217,Medium,1
48,33109,Unemployed,20,7,2,3,0,137893,495,0.01495061765683047,0.3470682694534215,582.381829713975,Medium,1
41,22233,Employed,6,15,0,2,0,55337,4995,0.22466603697206855,0.20741315462000928,645.5952862861512,Medium,1
37,19194,Employed,13,1,2,3,0,181557,424,0.02209023653224966,0.7882541419193498,525.0539231009691,High,0
54,37510,Self-Employed,23,7,1,3,0,88557,2747,0.07323380431884831,0.1967408691015729,594.4074913356438,Medium,1
21,4306,Self-Employed,27,5,0,5,0,192460,2065,0.47956339990710634,3.7246477782938534,300.0,High,0
45,6849,Unemployed,10,15,2,0,0,15372,1982,0.28938531172433934,0.18703460359176521,659.0516863775733,Medium,1
61,15360,Employed,6,10,2,0,0,105050,1468,0.09557291666666666,0.5699327256944444,634.3352864583334,Medium,1
37,32231,Unemployed,24,16,4,2,0,98938,3800,0.11789891719152369,0.25580445326962653,620.5038627408395,Medium,1
41,39963,Employed,20,18,0,4,0,76333,1233,0.030853539524059757,0.15917431957894385,646.7471160823762,Medium,1
